,grupo,segmento,familia,clase,producto
689,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101800] Recursos pesqueros'],['[70101508] Pesca con sedal y anzuelo']
690,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101800] Recursos pesqueros'],['[70101509] Pesca con redes barrederas']
691,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101800] Recursos pesqueros'],['[70101510] Redes de pesca']
692,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101501] Operaciones de pesca comercial']
693,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101502] Servicios de puerto para la flota pesquera']
694,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101503] Instalaciones pesqueras en tierra']
695,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101504] Operaciones de pesca de altura']
696,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101505] Pesca por sonar']
697,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101506] Pesca de ballenas']
698,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101507] Pesca de arrastre']
699,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101508] Pesca con sedal y anzuelo']
700,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101509] Pesca con redes barrederas']
701,['[F] Servicios'],"['[70000000] Servicios de Contratacion Agrícola, Pesquera, Forestal y de Fauna']",['[70100000] Pesquerías y acuicultura'],['[70101900] Acuicultura'],['[70101510] Redes de pesca']
702,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101501] Parcela para vivienda unifamiliar']
703,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101502] Parcela para edificio de apartamentos']
704,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101503] Parcela para apartamentos cooperativos']
705,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101504] Parcela para condominio']
706,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101505] Parcela para residencia universitaria']
707,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101506] Parcela para subdivisión de vivienda']
708,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101507] Parcela para hotel']
709,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101508] Parcela para motel']
710,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101509] Parcela para casas móviles']
711,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101500] Lotes residenciales'],['[95101510] Parque de casas móviles']
712,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101501] Parcela para vivienda unifamiliar']
713,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101502] Parcela para edificio de apartamentos']
714,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101503] Parcela para apartamentos cooperativos']
715,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101504] Parcela para condominio']
716,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101505] Parcela para residencia universitaria']
717,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101506] Parcela para subdivisión de vivienda']
718,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101507] Parcela para hotel']
719,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101508] Parcela para motel']
720,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101509] Parcela para casas móviles']
721,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101600] Lotes comerciales'],['[95101510] Parque de casas móviles']
722,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101501] Parcela para vivienda unifamiliar']
723,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101502] Parcela para edificio de apartamentos']
724,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101503] Parcela para apartamentos cooperativos']
725,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101504] Parcela para condominio']
726,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101505] Parcela para residencia universitaria']
727,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101506] Parcela para subdivisión de vivienda']
728,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101507] Parcela para hotel']
729,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101508] Parcela para motel']
730,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101509] Parcela para casas móviles']
731,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101700] Lotes industriales'],['[95101510] Parque de casas móviles']
732,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101501] Parcela para vivienda unifamiliar']
733,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101502] Parcela para edificio de apartamentos']
734,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101503] Parcela para apartamentos cooperativos']
735,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101504] Parcela para condominio']
736,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101505] Parcela para residencia universitaria']
737,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101506] Parcela para subdivisión de vivienda']
738,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101507] Parcela para hotel']
739,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101508] Parcela para motel']
740,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101509] Parcela para casas móviles']
741,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101800] Lotes de terrenos gubernamentales'],['[95101510] Parque de casas móviles']
742,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101501] Parcela para vivienda unifamiliar']
743,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101502] Parcela para edificio de apartamentos']
744,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101503] Parcela para apartamentos cooperativos']
745,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101504] Parcela para condominio']
746,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101505] Parcela para residencia universitaria']
747,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101506] Parcela para subdivisión de vivienda']
748,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101507] Parcela para hotel']
749,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101508] Parcela para motel']
750,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101509] Parcela para casas móviles']
751,"['[G] Terrenos, Edificios, Estructuras y vías']","['[95000000] Terrenos, Edificios, Estructuras y vías']",['[95100000] Parcelas de tierra'],['[95101900] Tierras agrícolas'],['[95101510] Parque de casas móviles']
